ASFIndex,DATE,TIME,E,N,KP,DEPTH,ALT,GYRO,PITCH,ROLL,CP,FG,DCC
00:22:30.878,03/05/2019,12:47:09,248983.51,948015.88,64.644,118.0,1.2,321.0,-5.3,-0.4,-1067,-3,4.265
00:22:31.878,03/05/2019,12:47:10,248983.19,948015.90,64.644,117.6,1.2,320.7,-5.4,-0.7,-1067,-3,4.020
00:22:32.878,03/05/2019,12:47:11,248982.89,948015.74,64.644,118.1,1.2,320.6,-6.0,-0.8,-1067,-3,3.690
00:22:33.878,03/05/2019,12:47:12,248982.76,948015.93,64.644,118.2,1.2,321.0,-6.1,-0.7,-1067,-3,3.704
00:22:34.878,03/05/2019,12:47:13,248982.75,948016.38,64.645,117.9,1.2,321.1,-5.9,-0.7,-1067,-3,3.973
00:22:35.878,03/05/2019,12:47:14,248982.61,948016.61,64.645,118.6,1.1,321.0,-5.7,-0.7,-1067,-3,4.003
00:22:36.878,03/05/2019,12:47:15,248982.46,948017.03,64.645,118.2,1.2,320.8,-5.6,-0.5,-1067,-3,4.145
00:22:37.878,03/05/2019,12:47:16,248982.32,948017.21,64.645,117.9,1.2,320.8,-5.8,-0.5,-1067,-3,4.141
00:22:38.878,03/05/2019,12:47:17,248981.70,948017.16,64.646,118.1,1.2,321.0,-5.9,-0.7,-1067,-3,3.620
00:22:39.878,03/05/2019,12:47:18,248981.61,948017.37,64.646,117.9,1.2,321.2,-5.9,-0.7,-1067,-3,3.681
00:22:40.878,03/05/2019,12:47:19,248981.85,948017.71,64.646,118.2,1.2,321.3,-5.8,-0.9,-1067,-3,4.082
00:22:41.878,03/05/2019,12:47:20,248981.70,948017.93,64.646,118.5,1.2,321.3,-5.7,-0.8,-1067,-3,4.099
00:22:42.878,03/05/2019,12:47:21,248981.59,948018.55,64.647,118.3,1.2,321.0,-5.6,-1.0,-1067,-3,4.392
00:22:43.878,03/05/2019,12:47:22,248980.79,948018.27,64.647,117.8,1.2,320.9,-5.7,-0.8,-1067,-3,3.590
00:22:44.878,03/05/2019,12:47:23,248980.64,948018.48,64.648,117.8,1.2,321.0,-5.5,-0.8,-1067,-3,3.602
00:22:45.878,03/05/2019,12:47:24,248980.54,948018.49,64.648,118.1,1.3,321.1,-5.4,-1.0,-1067,-3,3.524
00:22:46.878,03/05/2019,12:47:25,248980.41,948018.72,64.648,118.5,1.3,321.0,-5.3,-1.3,-1067,-3,3.563
00:22:47.878,03/05/2019,12:47:26,248980.67,948019.31,64.648,118.1,1.2,321.0,-5.3,-0.8,-1067,-3,4.131
00:22:48.878,03/05/2019,12:47:27,248980.48,948019.53,64.648,117.4,1.3,321.0,-5.4,-0.7,-1067,-3,4.118
00:22:49.878,03/05/2019,12:47:28,248979.99,948020.12,64.649,118.1,1.2,321.2,-5.4,-1.3,-1067,-3,4.098
00:22:50.878,03/05/2019,12:47:29,248979.86,948020.32,64.649,118.1,1.2,321.3,-5.4,-1.2,-1067,-3,4.116
00:22:51.878,03/05/2019,12:47:30,248979.85,948019.96,64.649,118.5,1.2,321.2,-5.3,-1.2,-1067,-3,3.885
00:22:52.878,03/05/2019,12:47:31,248979.65,948020.18,64.649,118.2,1.2,321.1,-5.5,-1.3,-1067,-3,3.861
00:22:53.878,03/05/2019,12:47:32,248979.31,948020.11,64.650,118.1,1.2,320.9,-5.4,-1.4,-1067,-3,3.556
00:22:54.878,03/05/2019,12:47:33,248979.02,948020.87,64.650,118.0,1.3,320.9,-5.4,-1.6,-1067,-3,3.786
00:22:55.878,03/05/2019,12:47:34,248978.87,948021.08,64.651,117.8,1.3,321.0,-5.5,-1.7,-1067,-3,3.805
00:22:56.878,03/05/2019,12:47:35,248979.14,948021.02,64.650,118.1,1.2,321.0,-5.7,-1.5,-1067,-3,3.974
00:22:57.878,03/05/2019,12:47:36,248978.96,948021.26,64.651,117.9,1.2,321.0,-5.8,-1.3,-1067,-3,3.978
00:22:58.878,03/05/2019,12:47:37,248978.57,948021.69,64.651,118.4,1.2,321.0,-5.7,-1.5,-1067,-3,3.937
00:22:59.878,03/05/2019,12:47:38,248978.37,948021.89,64.652,118.1,1.2,321.0,-5.5,-1.2,-1067,-3,3.905
00:23:00.878,03/05/2019,12:47:39,248977.90,948021.79,64.652,118.3,1.2,321.1,-5.6,-0.9,-1067,-3,3.474
00:23:01.878,03/05/2019,12:47:40,248977.73,948021.98,64.652,118.2,1.2,321.0,-5.6,-0.6,-1067,-3,3.458
00:23:02.878,03/05/2019,12:47:41,248978.07,948021.97,64.652,117.9,1.2,320.9,-5.7,-0.8,-1067,-3,3.718
00:23:03.878,03/05/2019,12:47:42,248977.88,948022.23,64.652,119.0,1.3,320.9,-5.9,-1.2,-1067,-3,3.729
00:23:04.878,03/05/2019,12:47:43,248977.76,948023.03,64.653,118.1,1.3,320.9,-5.9,-0.8,-1067,-3,4.123
00:23:05.878,03/05/2019,12:47:44,248977.29,948023.06,64.653,118.2,1.3,321.1,-5.8,-0.8,-1067,-3,3.770
00:23:06.878,03/05/2019,12:47:45,248977.14,948023.21,64.653,117.9,1.3,321.2,-5.6,-1.1,-1067,-3,3.742
00:23:07.878,03/05/2019,12:47:46,248977.28,948022.99,64.653,118.2,1.3,321.3,-5.5,-1.0,-1067,-3,3.720
00:23:08.878,03/05/2019,12:47:47,248977.12,948023.18,64.653,118.3,1.3,321.2,-5.4,-1.0,-1067,-3,3.715
00:23:09.878,03/05/2019,12:47:48,248977.06,948023.56,64.654,118.3,1.2,321.1,-5.3,-0.7,-1067,-3,3.897
00:23:10.878,03/05/2019,12:47:49,248976.90,948023.79,64.654,118.5,1.2,320.9,-5.3,-1.0,-1067,-3,3.913
00:23:11.878,03/05/2019,12:47:50,248976.50,948024.16,64.655,118.1,1.2,320.8,-5.5,-1.0,-1067,-3,3.823
00:23:12.878,03/05/2019,12:47:51,248976.36,948024.32,64.655,118.5,1.1,320.9,-5.5,-0.7,-1067,-3,3.812
00:23:13.878,03/05/2019,12:47:52,248976.51,948024.59,64.655,118.3,1.1,321.0,-5.4,-0.7,-1067,-3,4.095
00:23:14.878,03/05/2019,12:47:53,248976.43,948024.75,64.655,118.1,1.2,321.0,-5.3,-0.7,-1067,-3,4.129
00:23:15.878,03/05/2019,12:47:54,248976.28,948024.96,64.655,118.1,1.2,321.1,-5.5,-0.6,-1067,-3,4.137
00:23:16.878,03/05/2019,12:47:55,248975.88,948025.11,64.656,119.0,1.2,321.2,-5.3,-0.6,-1067,-3,3.916
00:23:17.878,03/05/2019,12:47:56,248975.73,948025.29,64.656,118.0,1.2,321.2,-5.2,-0.9,-1067,-3,3.908
00:23:18.878,03/05/2019,12:47:57,248975.43,948025.36,64.656,118.4,1.2,321.1,-5.0,-1.0,-1067,-3,3.723
00:23:19.878,03/05/2019,12:47:58,248975.32,948025.58,64.656,118.4,1.2,321.3,-5.0,-0.4,-1067,-3,3.769
00:23:20.878,03/05/2019,12:47:59,248975.49,948026.12,64.657,118.0,1.3,321.4,-5.0,-0.5,-1067,-3,4.235
00:23:21.878,03/05/2019,12:48:00,248975.33,948026.33,64.657,119.4,1.3,321.3,-4.9,-1.1,-1067,-3,4.235
00:23:22.878,03/05/2019,12:48:01,248974.87,948026.78,64.658,118.2,1.3,321.1,-4.8,-0.9,-1067,-3,4.151
00:23:23.878,03/05/2019,12:48:02,248974.73,948026.96,64.658,118.1,1.3,320.9,-5.1,-1.0,-1067,-3,4.149
00:23:24.878,03/05/2019,12:48:03,248974.20,948026.64,64.658,118.5,1.3,320.8,-5.3,-1.3,-1067,-3,3.536
00:23:25.878,03/05/2019,12:48:04,248974.41,948026.83,64.658,118.1,1.3,320.9,-5.3,-0.7,-1067,-3,3.817
00:23:26.878,03/05/2019,12:48:05,248974.27,948027.07,64.658,118.0,1.2,321.0,-5.3,-0.2,-1067,-3,3.853
00:23:27.878,03/05/2019,12:48:06,248974.04,948027.78,64.659,118.7,1.2,321.2,-5.3,-0.6,-1067,-3,4.109
00:23:28.878,03/05/2019,12:48:07,248973.89,948027.99,64.659,118.4,1.2,321.2,-5.3,-1.0,-1067,-3,4.114
00:23:29.878,03/05/2019,12:48:08,248973.43,948028.18,64.660,119.1,1.2,321.2,-5.2,-0.5,-1067,-3,3.871
00:23:30.878,03/05/2019,12:48:09,248973.29,948028.37,64.660,118.4,1.2,320.9,-5.5,-0.5,-1067,-3,3.883
00:23:31.878,03/05/2019,12:48:10,248973.35,948028.16,64.660,118.3,1.2,320.9,-5.5,-0.4,-1067,-3,3.800
00:23:32.878,03/05/2019,12:48:11,248973.21,948028.33,64.660,118.2,1.1,321.1,-5.3,-0.5,-1067,-3,3.795
00:23:33.878,03/05/2019,12:48:12,248972.94,948028.37,64.660,119.0,1.4,321.2,-5.3,-0.5,-1067,-3,3.604
00:23:34.878,03/05/2019,12:48:13,248972.77,948028.61,64.660,118.4,1.2,321.2,-5.0,-1.8,-1067,-3,3.621
00:23:35.878,03/05/2019,12:48:14,248972.39,948029.61,64.661,118.4,1.1,321.1,-4.8,-1.8,-1067,-3,3.933
00:23:36.878,03/05/2019,12:48:15,248972.48,948029.34,64.661,118.2,1.0,320.8,-4.7,-1.1,-1067,-3,3.839
00:23:37.878,03/05/2019,12:48:16,248972.36,948029.53,64.661,118.9,0.9,320.8,-5.1,-0.1,-1067,-3,3.860
00:23:38.878,03/05/2019,12:48:17,248972.65,948029.61,64.661,118.6,50.0,321.0,-5.5,-0.9,-1067,-3,4.139
00:23:39.878,03/05/2019,12:48:18,248972.46,948029.82,64.661,118.4,0.9,321.2,-5.1,-1.3,-1067,-3,4.116
00:23:40.878,03/05/2019,12:48:19,248971.45,948030.00,64.662,118.9,0.9,321.0,-4.7,-0.6,-1067,-3,3.430
00:23:41.878,03/05/2019,12:48:20,248971.30,948030.20,64.662,118.7,1.0,320.9,-5.0,-0.2,-1067,-3,3.437
00:23:42.878,03/05/2019,12:48:21,248971.11,948030.19,64.663,118.7,50.0,320.7,-5.1,-0.5,-1067,-3,3.280
00:23:43.878,03/05/2019,12:48:22,248970.98,948030.41,64.663,118.7,1.2,320.7,-5.0,-0.8,-1067,-3,3.316
00:23:44.878,03/05/2019,12:48:23,248971.61,948031.18,64.663,118.3,1.3,321.1,-4.9,-0.6,-1067,-3,4.281
00:23:45.878,03/05/2019,12:48:24,248971.05,948031.41,64.664,118.2,50.0,321.4,-4.9,-0.8,-1067,-3,3.984
00:23:46.878,03/05/2019,12:48:25,248970.85,948031.58,64.664,117.9,2.0,321.2,-5.1,-1.0,-1067,-3,3.931
00:23:47.878,03/05/2019,12:48:26,248970.08,948031.20,64.664,118.4,1.2,321.0,-5.1,-1.4,-1067,-3,3.091
00:23:48.878,03/05/2019,12:48:27,248969.96,948031.45,64.664,118.5,1.2,321.1,-5.1,-0.7,-1067,-3,3.145
00:23:49.878,03/05/2019,12:48:28,248970.56,948032.10,64.664,118.5,1.2,321.1,-4.8,-1.4,-1067,-3,4.025
00:23:50.878,03/05/2019,12:48:29,248970.40,948032.31,64.665,118.5,1.1,321.4,-4.7,-1.2,-1067,-3,4.029
00:23:51.878,03/05/2019,12:48:30,248970.63,948033.13,64.665,118.7,1.1,321.7,-4.6,-1.0,-1067,-3,4.707
00:23:52.878,03/05/2019,12:48:31,248970.43,948033.35,64.666,118.4,1.1,321.5,-4.8,-1.5,-1067,-3,4.684
00:23:53.878,03/05/2019,12:48:32,248969.63,948033.40,64.666,118.4,1.2,321.3,-5.2,-0.9,-1067,-3,4.089
00:23:54.878,03/05/2019,12:48:33,248969.44,948033.54,64.666,118.1,1.2,321.2,-5.0,-0.4,-1067,-3,4.023
00:23:55.878,03/05/2019,12:48:34,248968.98,948032.63,64.666,118.4,1.2,321.1,-4.7,-1.2,-1067,-3,3.099
00:23:56.878,03/05/2019,12:48:35,248969.17,948033.37,64.666,117.9,1.2,321.1,-4.9,-1.3,-1067,-3,3.703
00:23:57.878,03/05/2019,12:48:36,248969.01,948033.65,64.667,118.2,1.3,321.5,-5.0,-0.6,-1067,-3,3.756
00:23:58.878,03/05/2019,12:48:37,248969.04,948034.49,64.667,118.1,1.4,321.6,-4.9,-1.1,-1067,-3,4.291
00:23:59.878,03/05/2019,12:48:38,248968.85,948034.70,64.668,118.8,1.3,321.4,-4.9,-1.3,-1067,-3,4.275
00:24:00.878,03/05/2019,12:48:39,248968.63,948034.64,64.668,118.2,1.3,321.5,-5.2,-0.5,-1067,-3,4.065
00:24:01.878,03/05/2019,12:48:40,248968.44,948034.86,64.668,118.3,1.4,321.5,-5.4,-0.7,-1067,-3,4.046
00:24:02.878,03/05/2019,12:48:41,248968.01,948034.85,64.668,118.2,1.3,321.4,-5.3,-1.8,-1067,-3,3.699
00:24:03.878,03/05/2019,12:48:42,248967.83,948035.05,64.668,118.0,1.3,321.5,-5.2,-1.1,-1067,-3,3.684
00:24:04.878,03/05/2019,12:48:43,248967.83,948035.34,64.669,118.8,1.3,321.5,-5.0,-0.6,-1067,-3,3.859
00:24:05.878,03/05/2019,12:48:44,248967.61,948035.55,64.669,118.4,1.3,321.1,-5.0,-0.9,-1067,-3,3.815
00:24:06.878,03/05/2019,12:48:45,248967.64,948035.94,64.669,118.4,1.3,320.9,-5.1,-0.8,-1067,-3,4.073
00:24:07.878,03/05/2019,12:48:46,248967.46,948036.00,64.669,118.9,1.2,321.1,-5.3,-0.3,-1067,-3,3.969
00:24:08.878,03/05/2019,12:48:47,248967.29,948036.21,64.670,118.3,1.2,321.6,-5.2,-0.7,-1067,-3,3.965
00:24:09.878,03/05/2019,12:48:48,248966.81,948036.12,64.670,117.8,1.2,321.4,-5.2,-0.9,-1067,-3,3.529
00:24:10.878,03/05/2019,12:48:49,248966.63,948036.32,64.670,118.3,1.1,321.0,-5.2,-0.8,-1067,-3,3.515
00:24:11.878,03/05/2019,12:48:50,248966.72,948036.82,64.671,118.8,1.1,319.5,-5.4,-0.4,-1067,-3,3.893
00:24:12.878,03/05/2019,12:48:51,248966.55,948037.00,64.671,118.9,1.1,317.6,-5.1,-0.3,-1067,-3,3.874
00:24:13.878,03/05/2019,12:48:52,248966.68,948037.07,64.671,118.2,1.1,316.4,-4.9,-0.1,-1067,-3,4.019
00:24:14.878,03/05/2019,12:48:53,248966.48,948037.27,64.671,118.6,1.1,316.4,-4.9,-0.1,-1067,-3,3.979
00:24:15.878,03/05/2019,12:48:54,248965.99,948037.51,64.672,119.1,1.1,317.3,-5.1,-0.4,-1067,-3,3.742
00:24:16.878,03/05/2019,12:48:55,248965.84,948037.70,64.672,118.4,1.2,318.2,-5.3,-0.6,-1067,-3,3.741
00:24:17.878,03/05/2019,12:48:56,248965.44,948038.09,64.672,118.2,1.2,318.8,-5.2,-0.5,-1067,-3,3.665
00:24:18.878,03/05/2019,12:48:57,248965.44,948038.13,64.672,118.3,1.2,319.1,-5.2,-0.9,-1067,-3,3.689
00:24:19.878,03/05/2019,12:48:58,248965.30,948038.32,64.673,118.2,1.3,318.9,-4.9,-1.3,-1067,-3,3.694
00:24:20.878,03/05/2019,12:48:59,248965.19,948038.75,64.673,118.5,1.2,318.8,-5.1,-1.2,-1067,-3,3.870
00:24:21.878,03/05/2019,12:49:00,248965.06,948038.95,64.673,118.6,1.2,318.6,-5.1,-1.2,-1067,-3,3.896
00:24:22.878,03/05/2019,12:49:01,248964.97,948039.40,64.674,117.8,1.2,318.3,-5.0,-1.3,-1067,-3,4.097
00:24:23.878,03/05/2019,12:49:02,248964.78,948039.58,64.674,118.5,1.2,318.1,-5.1,-1.2,-1067,-3,4.058
00:24:24.878,03/05/2019,12:49:03,248964.54,948040.26,64.675,118.2,1.2,318.1,-5.1,-0.9,-1067,-3,4.290
00:24:25.878,03/05/2019,12:49:04,248964.40,948040.44,64.675,118.4,1.2,318.3,-5.2,-0.9,-1067,-3,4.285
00:24:26.878,03/05/2019,12:49:05,248963.90,948040.28,64.675,118.3,1.2,318.5,-5.2,-1.0,-1067,-3,3.801
00:24:27.878,03/05/2019,12:49:06,248963.93,948040.02,64.675,118.6,1.2,318.6,-5.2,-0.9,-1067,-3,3.658
00:24:28.878,03/05/2019,12:49:07,248963.82,948040.26,64.675,118.1,1.2,318.5,-5.2,-0.8,-1067,-3,3.720
00:24:29.878,03/05/2019,12:49:08,248963.97,948041.28,64.676,118.7,1.3,318.3,-5.1,-0.9,-1067,-3,4.459
00:24:30.878,03/05/2019,12:49:09,248963.80,948041.46,64.676,118.4,1.2,318.2,-5.3,-0.9,-1067,-3,4.441
00:24:31.878,03/05/2019,12:49:10,248963.13,948041.62,64.677,118.1,1.2,318.4,-5.4,-0.6,-1067,-3,4.013
00:24:32.878,03/05/2019,12:49:11,248963.00,948041.80,64.677,118.1,1.2,318.6,-5.3,-1.0,-1067,-3,4.020
00:24:33.878,03/05/2019,12:49:12,248962.81,948041.61,64.677,118.3,1.2,318.4,-5.4,-1.0,-1067,-3,3.748
00:24:34.878,03/05/2019,12:49:13,248962.68,948041.82,64.677,118.3,1.2,318.3,-5.5,-0.9,-1067,-3,3.776
00:24:35.878,03/05/2019,12:49:14,248962.70,948042.07,64.677,118.4,1.2,318.3,-5.7,-1.1,-1067,-3,3.948
00:24:36.878,03/05/2019,12:49:15,248962.55,948042.31,64.677,118.5,1.2,318.4,-5.7,-1.0,-1067,-3,3.978
00:24:37.878,03/05/2019,12:49:16,248962.45,948043.18,64.678,118.3,1.2,318.7,-5.7,-0.5,-1067,-3,4.434
00:24:38.878,03/05/2019,12:49:17,248962.10,948043.11,64.678,118.7,1.2,318.8,-5.7,-0.9,-1067,-3,4.120
00:24:39.878,03/05/2019,12:49:18,248961.95,948043.30,64.679,118.7,1.2,318.6,-5.8,-0.8,-1067,-3,4.119
00:24:40.878,03/05/2019,12:49:19,248961.77,948043.09,64.679,118.3,1.2,318.4,-5.9,-0.6,-1067,-3,3.845
00:24:41.878,03/05/2019,12:49:20,248961.64,948043.30,64.679,118.3,1.2,318.5,-5.9,-0.6,-1067,-3,3.864
00:24:42.878,03/05/2019,12:49:21,248961.31,948043.55,64.679,118.2,1.3,318.6,-5.7,-0.8,-1067,-3,3.761
00:24:43.878,03/05/2019,12:49:22,248961.17,948043.77,64.679,118.2,1.2,318.8,-5.6,-0.7,-1067,-3,3.790
00:24:44.878,03/05/2019,12:49:23,248961.19,948044.46,64.680,118.2,1.2,318.7,-5.4,-0.7,-1067,-3,4.225
00:24:45.878,03/05/2019,12:49:24,248961.04,948044.64,64.680,118.9,1.2,318.6,-5.4,-0.9,-1067,-3,4.216
00:24:46.878,03/05/2019,12:49:25,248960.95,948044.84,64.680,118.4,50.0,318.8,-5.4,-0.8,-1067,-3,4.272
00:24:47.878,03/05/2019,12:49:26,248960.79,948045.03,64.681,118.6,1.2,318.7,-5.5,-0.8,-1067,-3,4.263
00:24:48.878,03/05/2019,12:49:27,248960.28,948044.94,64.681,118.5,1.2,318.6,-5.6,-0.9,-1067,-3,3.808
00:24:49.878,03/05/2019,12:49:28,248960.15,948045.16,64.681,118.7,1.2,318.6,-5.6,-0.8,-1067,-3,3.831
00:24:50.878,03/05/2019,12:49:29,248960.00,948045.09,64.681,118.2,50.0,318.5,-5.9,-1.1,-1067,-3,3.676
00:24:51.878,03/05/2019,12:49:30,248960.14,948045.49,64.681,119.1,1.2,318.4,-5.8,-0.9,-1067,-3,4.037
00:24:52.878,03/05/2019,12:49:31,248959.98,948045.74,64.682,118.5,50.0,318.6,-5.6,-1.0,-1067,-3,4.065
00:24:53.878,03/05/2019,12:49:32,248959.74,948046.02,64.682,118.2,1.2,318.8,-5.5,-0.9,-1067,-3,4.044
00:24:54.878,03/05/2019,12:49:33,248959.55,948046.21,64.682,118.4,1.2,318.9,-5.4,-0.6,-1067,-3,4.009
00:24:55.878,03/05/2019,12:49:34,248959.08,948045.76,64.682,118.8,1.2,319.1,-5.6,-0.7,-1067,-3,3.365
00:24:56.878,03/05/2019,12:49:35,248958.94,948045.96,64.683,118.5,1.2,319.2,-5.8,-0.9,-1067,-3,3.379
00:24:57.878,03/05/2019,12:49:36,248958.81,948045.97,64.683,118.3,1.2,319.1,-5.9,-0.3,-1067,-3,3.282
00:24:58.878,03/05/2019,12:49:37,248958.66,948046.20,64.683,118.6,1.1,319.0,-5.9,-0.5,-1067,-3,3.300
00:24:59.878,03/05/2019,12:49:38,248959.31,948047.02,64.683,118.7,1.2,318.9,-5.8,-0.9,-1067,-3,4.321
00:25:00.878,03/05/2019,12:49:39,248959.05,948047.34,64.684,118.8,1.2,318.9,-5.9,-0.7,-1067,-3,4.312
00:25:01.878,03/05/2019,12:49:40,248958.84,948047.54,64.684,118.6,50.0,318.9,-5.9,-0.5,-1067,-3,4.265
00:25:02.878,03/05/2019,12:49:41,248958.23,948046.79,64.684,118.3,1.2,318.9,-6.0,-1.1,-1067,-3,3.328
00:25:03.878,03/05/2019,12:49:42,248958.07,948046.99,64.684,118.4,1.1,319.3,-6.1,-1.0,-1067,-3,3.317
00:25:04.878,03/05/2019,12:49:43,248958.18,948046.84,64.684,118.4,1.2,319.4,-5.9,-0.8,-1067,-3,3.317
00:25:05.878,03/05/2019,12:49:44,248958.01,948047.11,64.684,118.6,50.0,319.1,-5.8,-1.2,-1067,-3,3.345
00:25:06.878,03/05/2019,12:49:45,248958.53,948048.35,64.685,118.7,1.3,318.9,-5.8,-1.3,-1067,-3,4.523
00:25:07.878,03/05/2019,12:49:46,248958.35,948048.56,64.685,118.1,1.2,319.1,-5.9,-1.1,-1067,-3,4.508
00:25:08.878,03/05/2019,12:49:47,248958.32,948048.58,64.685,119.0,1.2,319.3,-5.8,-1.4,-1067,-3,4.497
00:25:09.878,03/05/2019,12:49:48,248958.12,948048.74,64.685,118.4,1.2,319.2,-5.6,-1.5,-1067,-3,4.435
00:25:10.878,03/05/2019,12:49:49,248957.51,948047.88,64.685,118.7,1.2,319.1,-5.6,-0.9,-1067,-3,3.431
00:25:11.878,03/05/2019,12:49:50,248957.30,948047.91,64.685,118.2,1.2,319.0,-5.8,-1.0,-1067,-3,3.280
00:25:12.878,03/05/2019,12:49:51,248957.16,948048.15,64.685,118.6,1.2,319.0,-5.7,-1.7,-1067,-3,3.319
00:25:13.878,03/05/2019,12:49:52,248957.75,948049.04,64.686,119.2,1.2,319.3,-5.5,-1.7,-1067,-3,4.325
00:25:14.878,03/05/2019,12:49:53,248957.59,948049.21,64.686,118.8,1.3,319.4,-5.7,-1.1,-1067,-3,4.311
00:25:15.878,03/05/2019,12:49:54,248957.99,948049.36,64.686,118.6,1.2,319.4,-5.6,-1.2,-1067,-3,4.714
00:25:16.878,03/05/2019,12:49:55,248957.79,948049.54,64.686,118.7,1.2,319.4,-5.4,-1.4,-1067,-3,4.671
00:25:17.878,03/05/2019,12:49:56,248956.79,948048.98,64.686,118.4,1.2,319.4,-5.2,-1.2,-1067,-3,3.539
00:25:18.878,03/05/2019,12:49:57,248956.65,948049.20,64.686,118.9,1.2,319.6,-5.2,-1.0,-1067,-3,3.559
00:25:19.878,03/05/2019,12:49:58,248956.43,948048.86,64.686,118.8,1.2,319.7,-5.4,-0.9,-1067,-3,3.179
00:25:20.878,03/05/2019,12:49:59,248956.31,948049.08,64.687,118.6,1.2,319.4,-5.6,-0.8,-1067,-3,3.218
00:25:21.878,03/05/2019,12:50:00,248957.41,948050.16,64.687,118.5,1.3,319.3,-5.6,-0.9,-1067,-6,4.749
00:25:22.878,03/05/2019,12:50:01,248957.02,948050.71,64.687,118.7,1.2,319.4,-5.5,-0.9,-1067,-3,4.780
00:25:23.878,03/05/2019,12:50:02,248956.84,948050.82,64.688,118.7,1.2,319.7,-5.4,-0.8,-1067,-6,4.711
00:25:24.878,03/05/2019,12:50:03,248956.05,948049.66,64.687,118.9,1.2,319.8,-5.4,-0.9,-1067,-3,3.376
00:25:25.878,03/05/2019,12:50:04,248955.95,948049.82,64.687,118.8,1.1,319.8,-5.6,-0.8,-1067,-3,3.392
00:25:26.878,03/05/2019,12:50:05,248956.22,948049.44,64.687,118.7,1.2,320.5,-5.6,-1.0,-1067,-3,3.369
00:25:27.878,03/05/2019,12:50:06,248956.11,948049.70,64.687,117.9,1.2,322.0,-5.5,-1.0,-1068,-3,3.446
00:25:28.878,03/05/2019,12:50:07,248956.50,948051.33,64.688,119.2,1.3,323.5,-5.3,-1.4,-1068,-3,4.753
00:25:29.878,03/05/2019,12:50:08,248956.37,948051.48,64.688,118.5,1.4,324.2,-5.2,-1.9,-1067,-3,4.741
00:25:30.878,03/05/2019,12:50:09,248956.67,948051.39,64.688,118.7,1.4,323.0,-5.5,-2.5,-1067,-6,4.917
00:25:31.878,03/05/2019,12:50:10,248956.45,948049.57,64.687,119.0,1.3,321.7,-5.8,-2.4,-1067,-6,3.630
00:25:32.878,03/05/2019,12:50:11,248956.28,948049.76,64.687,118.5,1.3,321.0,-6.1,-1.2,-1067,-3,3.616
00:25:33.878,03/05/2019,12:50:12,248955.85,948049.68,64.687,118.6,1.2,321.3,-6.0,-0.9,-1067,-3,3.225
00:25:34.878,03/05/2019,12:50:13,248955.73,948049.90,64.688,120.3,1.1,321.2,-6.0,-1.0,-1067,-6,3.264
00:25:35.878,03/05/2019,12:50:14,248956.91,948050.92,64.688,119.3,1.0,320.6,-6.1,-0.9,-1067,-6,4.817
00:25:36.878,03/05/2019,12:50:15,248956.78,948051.13,64.688,120.1,0.9,320.9,-5.9,-1.1,-1067,-6,4.845
00:25:37.878,03/05/2019,12:50:16,248957.01,948051.04,64.688,119.2,0.7,320.8,-5.4,-1.8,-1067,-6,4.974
00:25:38.878,03/05/2019,12:50:17,248956.83,948051.18,64.688,119.5,0.7,321.2,-5.1,-1.6,-1067,-6,4.924
00:25:39.878,03/05/2019,12:50:18,248956.13,948049.67,64.687,119.2,23.9,321.1,-3.9,-1.6,-1067,-6,3.438
00:25:40.878,03/05/2019,12:50:19,248955.96,948049.88,64.687,119.0,0.7,319.6,-2.1,-2.4,-1067,-6,3.433
00:25:41.878,03/05/2019,12:50:20,248956.04,948049.68,64.687,119.1,21.4,318.1,0.0,-2.9,-1067,-3,3.379
00:25:42.878,03/05/2019,12:50:21,248956.87,948050.93,64.688,119.0,35.7,317.9,-0.2,-3.5,-1067,-3,4.795
00:25:43.878,03/05/2019,12:50:22,248956.74,948051.11,64.688,118.9,37.6,317.8,0.0,-3.2,-1067,-3,4.807
00:25:44.878,03/05/2019,12:50:23,248957.23,948050.49,64.687,118.8,35.9,317.8,0.0,-2.4,-1067,-3,4.811
00:25:45.878,03/05/2019,12:50:24,248957.07,948050.71,64.687,119.0,41.2,317.8,0.1,-2.0,-1067,-6,4.816
00:25:46.878,03/05/2019,12:50:25,248956.49,948049.77,64.687,119.2,37.4,317.8,0.0,-1.8,-1067,-6,3.787
00:25:47.878,03/05/2019,12:50:26,248956.30,948049.97,64.687,118.9,37.5,317.8,0.0,-1.9,-1067,-9,3.758
00:25:48.878,03/05/2019,12:50:27,248955.89,948050.04,64.688,119.0,39.8,317.8,0.0,-2.2,-1067,-9,3.472
00:25:49.878,03/05/2019,12:50:28,248955.78,948050.23,64.688,119.0,37.3,317.8,0.3,-2.5,-1068,-9,3.504
00:25:50.878,03/05/2019,12:50:29,248956.91,948050.51,64.687,118.8,35.9,317.8,0.4,-2.4,-1068,-9,4.566
00:25:51.878,03/05/2019,12:50:30,248956.75,948050.74,64.688,118.7,39.2,317.8,0.3,-2.3,-1068,-18,4.588
00:25:52.878,03/05/2019,12:50:31,248956.95,948050.57,64.687,119.0,36.1,317.6,0.6,-2.7,-1067,-6,4.638
00:25:53.878,03/05/2019,12:50:32,248956.43,948049.90,64.687,118.7,41.1,317.6,0.8,-2.8,-1067,-6,3.813
00:25:54.878,03/05/2019,12:50:33,248956.27,948050.10,64.687,119.2,37.3,317.6,0.9,-2.4,-1067,-6,3.810
